"","spp","lat","lon","species_original"
"19770","Vochysia thyrsoidea",-15.914167,-48.001111,"Vochysia thyrsoidea Pohl"
"19771","Vochysia thyrsoidea",-13.15,-41.6,"Vochysia thyrsoidea Pohl"
"19772","Vochysia thyrsoidea",-13.15,-41.6,"Vochysia thyrsoidea Pohl"
"19773","Vochysia thyrsoidea",-13,-41.366667,"Vochysia thyrsoidea Pohl"
"19774","Vochysia thyrsoidea",0,0,"Vochysia thyrsoidea Pohl"
"19775","Vochysia thyrsoidea",-11.397778,-40.545833,"Vochysia thyrsoidea Pohl"
"19776","Vochysia thyrsoidea",-11.397778,-40.545833,"Vochysia thyrsoidea Pohl"
"19777","Vochysia thyrsoidea",-11.628056,-41,"Vochysia thyrsoidea Pohl"
"19778","Vochysia thyrsoidea",-11.55,-41.05,"Vochysia thyrsoidea Pohl"
"19779","Vochysia thyrsoidea",-11.585833,-41.207778,"Vochysia thyrsoidea Pohl"
"19780","Vochysia thyrsoidea",-13.091389,-41.366667,"Vochysia thyrsoidea Pohl"
"19781","Vochysia thyrsoidea",-13.118889,-41.386944,"Vochysia thyrsoidea Pohl"
"19782","Vochysia thyrsoidea",-11.33,-41.3,"Vochysia thyrsoidea Pohl"
"19783","Vochysia thyrsoidea",0,0,"Vochysia thyrsoidea Pohl"
"19784","Vochysia thyrsoidea",0,0,"Vochysia thyrsoidea Pohl"
"19785","Vochysia thyrsoidea",0,0,"Vochysia thyrsoidea Pohl"
"19786","Vochysia thyrsoidea",0,0,"Vochysia thyrsoidea Pohl"
"19787","Vochysia thyrsoidea",-13.374722,-41.366667,"Vochysia thyrsoidea Pohl"
"19788","Vochysia thyrsoidea",-13.245278,-41.824444,"Vochysia thyrsoidea Pohl"
"19789","Vochysia thyrsoidea",-13.245278,-41.824444,"Vochysia thyrsoidea Pohl"
"19790","Vochysia thyrsoidea",-13.245278,-41.824444,"Vochysia thyrsoidea Pohl"
"19791","Vochysia thyrsoidea",-13.245278,-41.824444,"Vochysia thyrsoidea Pohl"
"19792","Vochysia thyrsoidea",-11.206667,-40.481944,"Vochysia thyrsoidea Pohl"
"19793","Vochysia thyrsoidea",-12.416667,-41.466667,"Vochysia thyrsoidea Pohl"
"19794","Vochysia thyrsoidea",-15.441388,-42.448055,"Vochysia thyrsoidea Pohl"
"19795","Vochysia thyrsoidea",-15.441389,-42.448056,"Vochysia thyrsoidea Pohl"
"19796","Vochysia thyrsoidea",-12.568333,-41.405833,"Vochysia thyrsoidea Pohl"
"19797","Vochysia thyrsoidea",-18,-44,"Vochysia thyrsoidea Pohl"
"19798","Vochysia thyrsoidea",-18,-44,"Vochysia thyrsoidea Pohl"
"19799","Vochysia thyrsoidea",-15.373611,-42.692222,"Vochysia thyrsoidea Pohl"
"19800","Vochysia thyrsoidea",-20.646111,-46.170556,"Vochysia thyrsoidea Pohl"
"19801","Vochysia thyrsoidea",-10.513889,-40.243056,"Vochysia thyrsoidea Pohl"
"19802","Vochysia thyrsoidea",-11.688611,-41.024167,"Vochysia thyrsoidea Pohl"
"19803","Vochysia thyrsoidea",-13,-41.366667,"Vochysia thyrsoidea Pohl"
"19804","Vochysia thyrsoidea",-13,-41.366667,"Vochysia thyrsoidea Pohl"
"19805","Vochysia thyrsoidea",-13.816667,-42.4,"Vochysia thyrsoidea Pohl"
"19806","Vochysia thyrsoidea",-15.66667,-48.5,"Vochysia thyrsoidea Pohl"
"19807","Vochysia thyrsoidea",-16.266944,-48.185,"Vochysia thyrsoidea Pohl"
"19808","Vochysia thyrsoidea",-16.266944,-48.185,"Vochysia thyrsoidea Pohl"
"19809","Vochysia thyrsoidea",-13.408056,-47.684722,"Vochysia thyrsoidea Pohl"
"19810","Vochysia thyrsoidea",-13.408056,-47.684722,"Vochysia thyrsoidea Pohl"
"19811","Vochysia thyrsoidea",-15.8,-48.8,"Vochysia thyrsoidea Pohl"
"19812","Vochysia thyrsoidea",-15.8,-48.8,"Vochysia thyrsoidea Pohl"
"19813","Vochysia thyrsoidea",-16.266944,-48.185,"Vochysia thyrsoidea Pohl"
"19814","Vochysia thyrsoidea",-15.8,-48.8,"Vochysia thyrsoidea Pohl"
"19815","Vochysia thyrsoidea",-15.800066,-48.815815,"Vochysia thyrsoidea Pohl"
"19816","Vochysia thyrsoidea",-19.267778,-43.5475,"Vochysia thyrsoidea Pohl"
"19817","Vochysia thyrsoidea",-19.267778,-43.5475,"Vochysia thyrsoidea Pohl"
"19818","Vochysia thyrsoidea",-13.160556,-41.423611,"Vochysia thyrsoidea Pohl"
"19819","Vochysia thyrsoidea",-12.467222,-41.514722,"Vochysia thyrsoidea Pohl"
"19820","Vochysia thyrsoidea",-12.551111,-41.52,"Vochysia thyrsoidea Pohl"
"19821","Vochysia thyrsoidea",-13.034444,-41.903889,"Vochysia thyrsoidea Pohl"
"19822","Vochysia thyrsoidea",0,0,"Vochysia thyrsoidea Pohl"
"19823","Vochysia thyrsoidea",0,0,"Vochysia thyrsoidea Pohl"
"19824","Vochysia thyrsoidea",-13.160556,-41.423611,"Vochysia thyrsoidea Pohl"
"19825","Vochysia thyrsoidea",-13.001389,-41.371944,"Vochysia thyrsoidea Pohl"
"19826","Vochysia thyrsoidea",-11.584722,-41.204722,"Vochysia thyrsoidea Pohl"
"19827","Vochysia thyrsoidea",-13.516667,-41.933333,"Vochysia thyrsoidea Pohl"
"19828","Vochysia thyrsoidea",0,0,"Vochysia thyrsoidea Pohl"
"19829","Vochysia thyrsoidea",0,0,"Vochysia thyrsoidea Pohl"
"19830","Vochysia thyrsoidea",-12.683333,-38.316667,"Vochysia thyrsoidea Pohl"
"19831","Vochysia thyrsoidea",-13.282778,-41.900833,"Vochysia thyrsoidea Pohl"
"19832","Vochysia thyrsoidea",0,0,"Vochysia thyrsoidea Pohl"
"19833","Vochysia thyrsoidea",-12.424167,-41.478056,"Vochysia thyrsoidea Pohl"
"19834","Vochysia thyrsoidea",-12.424167,-41.478056,"Vochysia thyrsoidea Pohl"
"19835","Vochysia thyrsoidea",-12.224167,-45.833056,"Vochysia thyrsoidea Pohl"
"19836","Vochysia thyrsoidea",-12.224167,-45.833056,"Vochysia thyrsoidea Pohl"
"19837","Vochysia thyrsoidea",-15.813611,-48.768333,"Vochysia thyrsoidea Pohl"
"19838","Vochysia thyrsoidea",-15.813611,-48.768333,"Vochysia thyrsoidea Pohl"
"19839","Vochysia thyrsoidea",-15.813611,-48.782778,"Vochysia thyrsoidea Pohl"
"19840","Vochysia thyrsoidea",-15.813611,-48.768056,"Vochysia thyrsoidea Pohl"
"19841","Vochysia thyrsoidea",-13.206389,-41.758611,"Vochysia thyrsoidea Pohl"
"19842","Vochysia thyrsoidea",-13.316667,-41.8,"Vochysia thyrsoidea Pohl"
"19843","Vochysia thyrsoidea",-13.206389,-41.758611,"Vochysia thyrsoidea Pohl"
"19844","Vochysia thyrsoidea",-13.253472,-42.301403,"Vochysia thyrsoidea Pohl"
"19845","Vochysia thyrsoidea",-13.253472,-42.301403,"Vochysia thyrsoidea Pohl"
"19846","Vochysia thyrsoidea",-13.507917,-41.351556,"Vochysia thyrsoidea Pohl"
"19847","Vochysia thyrsoidea",-13.540778,-41.879583,"Vochysia thyrsoidea Pohl"
"19848","Vochysia thyrsoidea",0,0,"Vochysia thyrsoidea Pohl"
"19849","Vochysia thyrsoidea",-18.641944,-53.990556,"Vochysia thyrsoidea Pohl"
"19850","Vochysia thyrsoidea",-18.445278,-53.610833,"Vochysia thyrsoidea Pohl"
"19851","Vochysia thyrsoidea",-18.641944,-53.990555,"Vochysia thyrsoidea Pohl"
"19852","Vochysia thyrsoidea",-15.914167,-47.961944,"Vochysia thyrsoidea Pohl"
"19853","Vochysia thyrsoidea",-15.914167,-47.961944,"Vochysia thyrsoidea Pohl"
"19854","Vochysia thyrsoidea",-15.914167,-47.961944,"Vochysia thyrsoidea Pohl"
"19855","Vochysia thyrsoidea",-15.914167,-47.961944,"Vochysia thyrsoidea Pohl"
"19856","Trembleya laniflora",-20.157873,-43.635017,"Trembleya laniflora (D.Don) Cogn."
"19857","Trembleya laniflora",-20.102211,-43.989615,"Trembleya laniflora (D.Don) Cogn."
"19858","Microlicia laniflora",-20.105833,-43.741389,"Microlicia laniflora (D.Don) Baill."
"19859","Trembleya laniflora",-20.091944,-43.683889,"Trembleya laniflora (D.Don) Cogn."
"19860","Trembleya laniflora",-19.104655,-43.67502,"Trembleya laniflora (D.Don) Cogn."
"19861","Trembleya laniflora",-20.105092,-43.989346,"Trembleya laniflora (D.Don) Cogn."
"19862","Trembleya laniflora",-20.102417,-43.991289,"Trembleya laniflora (D.Don) Cogn."
"19863","Trembleya laniflora",-20.121897,-43.987351,"Trembleya laniflora (D.Don) Cogn."
"19864","Trembleya laniflora",-19.08,-43.56,"Trembleya laniflora (D.Don) Cogn."
"19865","Trembleya laniflora",-20.101238,-43.500626,"Trembleya laniflora (D.Don) Cogn."
"19866","Trembleya laniflora",-20.200961,-43.601917,"Trembleya laniflora (D.Don) Cogn."
"19867","Trembleya laniflora",-20.199086,-43.60408,"Trembleya laniflora (D.Don) Cogn."
"19868","Trembleya laniflora",-19.078863,-43.550166,"Trembleya laniflora (D.Don) Cogn."
"19869","Microlicia laniflora",-20.171111,-44.140833,"Microlicia laniflora (D.Don) Baill."
"19870","Trembleya laniflora",-19.062577,-43.711938,"Trembleya laniflora (D.Don) Cogn."
"19871","Trembleya laniflora",-20.119223,-44.003867,"Trembleya laniflora (D.Don) Cogn."
"19872","Trembleya laniflora",-20.44093,-43.573696,"Trembleya laniflora (D.Don) Cogn."
"19873","Trembleya laniflora",-19.116101,-43.66966,"Trembleya laniflora (D.Don) Cogn."
"19874","Trembleya laniflora",-20.4525,-43.608333,"Trembleya laniflora (D.Don) Cogn."
"19875","Microlicia laniflora",-19.106667,-43.457222,"Microlicia laniflora (D.Don) Baill."
"19876","Trembleya laniflora",-20.097222,-43.678889,"Trembleya laniflora (D.Don) Cogn."
"19877","Trembleya laniflora",-20.094722,-43.681111,"Trembleya laniflora (D.Don) Cogn."
"19878","Trembleya laniflora",-20.094722,20,"Trembleya laniflora (D.Don) Cogn."
"19879","Microlicia laniflora",-19.496861,-43.990528,"Microlicia laniflora (D.Don) Baill."
"19880","Microlicia laniflora",-19.281389,-43.593055,"Microlicia laniflora (D.Don) Baill."
"19881","Microlicia laniflora",-19.100278,-43.619722,"Microlicia laniflora (D.Don) Baill."
"19882","Microlicia laniflora",-19.281389,-43.593056,"Microlicia laniflora (D.Don) Baill."
"19883","Trembleya laniflora",-20.445556,-43.863333,"Trembleya laniflora (D.Don) Cogn."
"19884","Trembleya laniflora",-20.193333,-43.595556,"Trembleya laniflora (D.Don) Cogn."
"19885","Trembleya laniflora",-20.483333,-43.940278,"Trembleya laniflora (D.Don) Cogn."
"19886","Trembleya laniflora",-18.557233,-43.954198,"Trembleya laniflora (D.Don) Cogn."
"19887","Trembleya laniflora",-19.364514,-43.559154,"Trembleya laniflora (D.Don) Cogn."
"19888","Trembleya laniflora",-19.270465,-43.603082,"Trembleya laniflora (D.Don) Cogn."
"19889","Trembleya laniflora",-20.489167,-43.717778,"Trembleya laniflora (D.Don) Cogn."
"19890","Trembleya laniflora",-20.273333,-43.959167,"Trembleya laniflora (D.Don) Cogn."
"19891","Trembleya laniflora",-19.945278,-43.89,"Trembleya laniflora (D.Don) Cogn."
"19892","Trembleya laniflora",-19.966389,-43.920833,"Trembleya laniflora (D.Don) Cogn."
"19893","Trembleya laniflora",-19.247778,-43.516944,"Trembleya laniflora (D.Don) Cogn."
"19894","Trembleya laniflora",-18.596111,-43.860278,"Trembleya laniflora (D.Don) Cogn."
"19895","Microlicia laniflora",-18.596111,-43.860278,"Microlicia laniflora (D.Don) Baill."
"19896","Trembleya laniflora",-18.596111,-43.860278,"Trembleya laniflora (D.Don) Cogn."
"19897","Microlicia laniflora",-18.596111,-43.860278,"Microlicia laniflora (D.Don) Baill."
"19898","Microlicia laniflora",-18.596111,-43.860278,"Microlicia laniflora (D.Don) Baill."
"19899","Trembleya laniflora",-20.193175,-43.596124,"Trembleya laniflora (D.Don) Cogn."
"19900","Trembleya laniflora",-19.281111,-43.5925,"Trembleya laniflora (D.Don) Cogn."
"19901","Microlicia laniflora",-20.170469,-43.671342,"Microlicia laniflora (D.Don) Baill."
"19902","Microlicia laniflora",-19.22925,-43.507083,"Microlicia laniflora (D.Don) Baill."
"19903","Trembleya laniflora",-20.470556,-43.596944,"Trembleya laniflora (D.Don) Cogn."
"19904","Trembleya laniflora",-19.942778,-43.895555,"Trembleya laniflora (D.Don) Cogn."
"19905","Trembleya laniflora",-20.466611,-43.589278,"Trembleya laniflora (D.Don) Cogn."
"19906","Trembleya laniflora",-19.2948,-43.563733,"Trembleya laniflora (D.Don) Cogn."
"19907","Trembleya laniflora",-19.456071,-43.517649,"Trembleya laniflora (D.Don) Cogn."
"19908","Microlicia laniflora",-20.097222,-44.053611,"Microlicia laniflora (D.Don) Baill."
"19909","Microlicia laniflora",-20.097222,-44.053611,"Microlicia laniflora (D.Don) Baill."
"19910","Microlicia laniflora",-20.097222,-44.053611,"Microlicia laniflora (D.Don) Baill."
"19911","Microlicia laniflora",-20.097222,-44.053611,"Microlicia laniflora (D.Don) Baill."
"19912","Microlicia laniflora",-20.097222,-44.053611,"Microlicia laniflora (D.Don) Baill."
"19913","Trembleya laniflora",-19.274167,-43.561389,"Trembleya laniflora (D.Don) Cogn."
"19914","Trembleya laniflora",-19.1025,-43.58,"Trembleya laniflora (D.Don) Cogn."
"19915","Trembleya laniflora",-19.281453,-43.593467,"Trembleya laniflora (D.Don) Cogn."
"19916","Trembleya laniflora",-18.185,-43.599722,"Trembleya laniflora (D.Don) Cogn."
"19917","Trembleya laniflora",-19.103889,-43.869522,"Trembleya laniflora (D.Don) Cogn."
"19918","Trembleya laniflora",-20.116389,-43.987778,"Trembleya laniflora (D.Don) Cogn."
"19919","Trembleya laniflora",-19.101389,-43.674167,"Trembleya laniflora (D.Don) Cogn."
"19920","Trembleya laniflora",-19.101389,-43.674167,"Trembleya laniflora (D.Don) Cogn."
"19921","Trembleya laniflora",-20.481667,-43.521111,"Trembleya laniflora (D.Don) Cogn."
"19922","Microlicia laniflora",-20.506389,-43.637222,"Microlicia laniflora (D.Don) Baill."
"19923","Microlicia laniflora",-20.488889,-43.696389,"Microlicia laniflora (D.Don) Baill."
"19924","Trembleya laniflora",-20.488889,-43.696389,"Trembleya laniflora (D.Don) Cogn."
"19925","Trembleya laniflora",-20.506389,-43.637222,"Trembleya laniflora (D.Don) Cogn."
"19926","Trembleya laniflora",-19.094444,-43.645,"Trembleya laniflora (D.Don) Cogn."
"19927","Trembleya laniflora",-19.094444,-43.645,"Trembleya laniflora (D.Don) Cogn."
"19928","Trembleya laniflora",-20.213611,-43.301111,"Trembleya laniflora (D.Don) Cogn."
"19929","Trembleya laniflora",-18.014444,-43.788055,"Trembleya laniflora (D.Don) Cogn."
"19930","Trembleya laniflora",-20.228056,-43.570833,"Trembleya laniflora (D.Don) Cogn."
"19931","Trembleya laniflora",-20.095278,-43.632222,"Trembleya laniflora (D.Don) Cogn."
"19932","Trembleya laniflora",-20.283056,-43.33,"Trembleya laniflora (D.Don) Cogn."
"19933","Trembleya laniflora",-19.088056,-43.684444,"Trembleya laniflora (D.Don) Cogn."
"19934","Trembleya laniflora",-19.088056,-43.684444,"Trembleya laniflora (D.Don) Cogn."
"19935","Trembleya laniflora",-19.088056,-43.684444,"Trembleya laniflora (D.Don) Cogn."
"19936","Trembleya laniflora",-19.688056,-43.684444,"Trembleya laniflora (D.Don) Cogn."
"19937","Trembleya laniflora",-19.088055,-43.684444,"Trembleya laniflora (D.Don) Cogn."
"19938","Microlicia laniflora",-18.199167,-43.567778,"Microlicia laniflora (D.Don) Baill."
"19939","Microlicia laniflora",-18.199167,-43.567778,"Microlicia laniflora (D.Don) Baill."
"19940","Trembleya laniflora",-18.199167,-43.567778,"Trembleya laniflora (D.Don) Cogn."
"19941","Trembleya laniflora",-19.292417,-43.598414,"Trembleya laniflora (D.Don) Cogn."
"19942","Trembleya laniflora",-19.292417,-43.598414,"Trembleya laniflora (D.Don) Cogn."
"19943","Trembleya laniflora",-19.508056,-43.5725,"Trembleya laniflora (D.Don) Cogn."
"19944","Trembleya laniflora",-19.285389,-43.589306,"Trembleya laniflora (D.Don) Cogn."
"19945","Trembleya laniflora",-20.147222,-43.924722,"Trembleya laniflora (D.Don) Cogn."
"19946","Trembleya laniflora",-20.147222,-43.924722,"Trembleya laniflora (D.Don) Cogn."
"19947","Microlicia laniflora",-19.270278,-43.548889,"Microlicia laniflora (D.Don) Baill."
"19948","Trembleya laniflora",-19.270278,-43.548889,"Trembleya laniflora (D.Don) Cogn."
"19949","Trembleya laniflora",-19.270278,-43.548889,"Trembleya laniflora (D.Don) Cogn."
"19950","Trembleya laniflora",-19.161389,-43.325556,"Trembleya laniflora (D.Don) Cogn."
"19951","Trembleya laniflora",-19.270278,-43.548889,"Trembleya laniflora (D.Don) Cogn."
"19952","Trembleya laniflora",-20.228611,-43.848611,"Trembleya laniflora (D.Don) Cogn."
"19953","Trembleya laniflora",-19.112222,-43.543055,"Trembleya laniflora (D.Don) Cogn."
"19954","Trembleya laniflora",-20.023381,-43.683561,"Trembleya laniflora (D.Don) Cogn."
"19955","Trembleya laniflora",-19.229667,-43.576833,"Trembleya laniflora (D.Don) Cogn."
"19956","Microlicia laniflora",-19.229667,-43.576833,"Microlicia laniflora (D.Don) Baill."
"19957","Trembleya laniflora",-20.4425,-43.563972,"Trembleya laniflora (D.Don) Cogn."
"19958","Microlicia laniflora",-19.126944,-43.655278,"Microlicia laniflora (D.Don) Baill."
"19959","Microlicia laniflora",-19.127086,-43.655292,"Microlicia laniflora (D.Don) Baill."
"19960","Trembleya laniflora",-19.127222,-43.655278,"Trembleya laniflora (D.Don) Cogn."
"19961","Microlicia laniflora",-19.126944,-43.655278,"Microlicia laniflora (D.Don) Baill."
"19962","Trembleya laniflora",-19.126944,-43.655278,"Trembleya laniflora (D.Don) Cogn."
"19963","Trembleya laniflora",-20.105056,-43.744444,"Trembleya laniflora (D.Don) Cogn."
"19964","Microlicia laniflora",-18.205556,-43.591667,"Microlicia laniflora (D.Don) Baill."
"19965","Trembleya laniflora",-18.121944,-43.353056,"Trembleya laniflora (D.Don) Cogn."
"19966","Trembleya laniflora",0,0,"Trembleya laniflora (D.Don) Cogn."
"19967","Trembleya laniflora",-18.205556,-43.591667,"Trembleya laniflora (D.Don) Cogn."
"19968","Microlicia laniflora",-19.291111,-43.553056,"Microlicia laniflora (D.Don) Baill."
"19969","Microlicia laniflora",-19.291111,-43.553056,"Microlicia laniflora (D.Don) Baill."
"19970","Trembleya laniflora",-19.291111,-43.553056,"Trembleya laniflora (D.Don) Cogn."
"19971","Microlicia laniflora",-19.025,-43.704722,"Microlicia laniflora (D.Don) Baill."
"19972","Trembleya laniflora",-20.493,-43.712583,"Trembleya laniflora (D.Don) Cogn."
"19973","Microlicia laniflora",-20.4931,-43.7125,"Microlicia laniflora (D.Don) Baill."
"19974","Trembleya laniflora",-20.493056,-43.7125,"Trembleya laniflora (D.Don) Cogn."
"19975","Trembleya laniflora",-20.117889,-43.519139,"Trembleya laniflora (D.Don) Cogn."
"19976","Microlicia laniflora",-20.798889,-43.990278,"Microlicia laniflora (D.Don) Baill."
"19977","Trembleya laniflora",-20.463056,-43.527222,"Trembleya laniflora (D.Don) Cogn."
"19978","Trembleya laniflora",-20.117778,-43.519167,"Trembleya laniflora (D.Don) Cogn."
"19979","Trembleya laniflora",-20.475556,-43.5925,"Trembleya laniflora (D.Don) Cogn."
"19980","Trembleya laniflora",-18.182917,-43.620778,"Trembleya laniflora (D.Don) Cogn."
"19981","Microlicia laniflora",-18.183056,-43.620833,"Microlicia laniflora (D.Don) Baill."
"19982","Trembleya laniflora",-18.182778,-43.657778,"Trembleya laniflora (D.Don) Cogn."
"19983","Trembleya laniflora",-18.105833,-43.371389,"Trembleya laniflora (D.Don) Cogn."
"19984","Trembleya laniflora",-20.192119,-43.606153,"Trembleya laniflora (D.Don) Cogn."
"19985","Trembleya laniflora",0,0,"Trembleya laniflora (D.Don) Cogn."
"19986","Trembleya laniflora",0,0,"Trembleya laniflora (D.Don) Cogn."
"19987","Trembleya laniflora",0,0,"Trembleya laniflora (D.Don) Cogn."
"19988","Trembleya laniflora",-19.487778,-43.499444,"Trembleya laniflora (D.Don) Cogn."
"19989","Trembleya laniflora",-19.294583,-43.591611,"Trembleya laniflora (D.Don) Cogn."
"19990","Trembleya laniflora",-19.292972,-43.555167,"Trembleya laniflora (D.Don) Cogn."
"19991","Microlicia laniflora",-18.210833,-43.608889,"Microlicia laniflora (D.Don) Baill."
"19992","Trembleya laniflora",-18.123889,-43.363333,"Trembleya laniflora (D.Don) Cogn."
"19993","Trembleya laniflora",-20.358889,-43.503333,"Trembleya laniflora (D.Don) Cogn."
"19994","Trembleya laniflora",-20.488333,-43.697222,"Trembleya laniflora (D.Don) Cogn."
"19995","Microlicia laniflora",-20.364444,-43.517222,"Microlicia laniflora (D.Don) Baill."
"19996","Microlicia laniflora",-20.358889,-43.503333,"Microlicia laniflora (D.Don) Baill."
"19997","Microlicia laniflora",-20.1228,-43.5186,"Microlicia laniflora (D.Don) Baill."
"19998","Trembleya laniflora",-20.358889,-43.503333,"Trembleya laniflora (D.Don) Cogn."
"19999","Trembleya laniflora",-20.122778,-43.518611,"Trembleya laniflora (D.Don) Cogn."
"20000","Trembleya laniflora",-20.122778,-43.518611,"Trembleya laniflora (D.Don) Cogn."
"20001","Microlicia laniflora",-20.122778,-43.518611,"Microlicia laniflora (D.Don) Baill."
"20002","Microlicia laniflora",-20.122778,-43.518611,"Microlicia laniflora (D.Don) Baill."
"20003","Microlicia laniflora",-18.184722,-43.573611,"Microlicia laniflora (D.Don) Baill."
"20004","Trembleya laniflora",-18.106389,-43.338333,"Trembleya laniflora (D.Don) Cogn."
"20005","Trembleya laniflora",-18.201944,-43.590278,"Trembleya laniflora (D.Don) Cogn."
"20006","Trembleya laniflora",-20.212778,-43.301389,"Trembleya laniflora (D.Don) Cogn."
"20007","Trembleya laniflora",-20.037125,-44.262019,"Trembleya laniflora (D.Don) Cogn."
"20008","Trembleya laniflora",-20.037222,-44.261944,"Trembleya laniflora (D.Don) Cogn."
"20009","Trembleya laniflora",-20.166111,-43.691944,"Trembleya laniflora (D.Don) Cogn."
"20010","Trembleya laniflora",-20.104444,-43.701389,"Trembleya laniflora (D.Don) Cogn."
"20011","Trembleya laniflora",-20.735278,-44.233889,"Trembleya laniflora (D.Don) Cogn."
"20012","Trembleya laniflora",-20.735278,-44.233889,"Trembleya laniflora (D.Don) Cogn."
"20013","Trembleya laniflora",-20.154722,-43.514722,"Trembleya laniflora (D.Don) Cogn."
"20014","Trembleya laniflora",-20.212778,-43.301389,"Trembleya laniflora (D.Don) Cogn."
"20015","Trembleya laniflora",-20.154722,-43.514722,"Trembleya laniflora (D.Don) Cogn."
"20016","Trembleya laniflora",-20.613889,-43.869444,"Trembleya laniflora (D.Don) Cogn."
"20017","Trembleya laniflora",-19.314167,-43.607222,"Trembleya laniflora (D.Don) Cogn."
"20018","Trembleya laniflora",-18.214167,-43.335,"Trembleya laniflora (D.Don) Cogn."
"20019","Trembleya laniflora",-18.249444,-43.600278,"Trembleya laniflora (D.Don) Cogn."
"20020","Trembleya laniflora",0,0,"Trembleya laniflora (D.Don) Cogn."
"20021","Trembleya laniflora",-19.277444,-43.549139,"Trembleya laniflora (D.Don) Cogn."
"20022","Trembleya laniflora",-19.2775,-43.549167,"Trembleya laniflora (D.Don) Cogn."
"20023","Trembleya laniflora",-19.261389,-43.550556,"Trembleya laniflora (D.Don) Cogn."
"20024","Trembleya laniflora",-19.154167,-43.330278,"Trembleya laniflora (D.Don) Cogn."
"20025","Trembleya laniflora",-19.261389,-43.550556,"Trembleya laniflora (D.Don) Cogn."
"20026","Trembleya laniflora",-19.261389,-43.550556,"Trembleya laniflora (D.Don) Cogn."
"20027","Trembleya laniflora",-18,-44,"Trembleya laniflora (D.Don) Cogn."
"20028","Microlicia laniflora",-19.0409925,-43.4248789,"Microlicia laniflora (D.Don) Baill."
"20029","Trembleya laniflora",0,0,"Trembleya laniflora (D.Don) Cogn."
"20030","Trembleya laniflora",0,0,"Trembleya laniflora (D.Don) Cogn."
"20031","Trembleya laniflora",-19.273,-49.561944,"Trembleya laniflora (D.Don) Cogn."
"20032","Trembleya laniflora",-19.273003,-43.551193,"Trembleya laniflora (D.Don) Cogn."
"20033","Trembleya laniflora",-19.349806,-43.631556,"Trembleya laniflora (D.Don) Cogn."
"20034","Microlicia laniflora",-18.25,-43.6,"Microlicia laniflora (D.Don) Baill."
"20035","Trembleya laniflora",-20.118922,-43.467378,"Trembleya laniflora (D.Don) Cogn."
"20036","Trembleya laniflora",-20.118925,-43.467381,"Trembleya laniflora (D.Don) Cogn."
"20037","Trembleya laniflora",-20.118922,-43.467378,"Trembleya laniflora (D.Don) Cogn."
"20038","Trembleya laniflora",-20.483333,-43.7,"Trembleya laniflora (D.Don) Cogn."
"20039","Trembleya laniflora",-20.486472,-43.511611,"Trembleya laniflora (D.Don) Cogn."
"20040","Trembleya laniflora",-20.486472,-43.511611,"Trembleya laniflora (D.Don) Cogn."
"20041","Trembleya laniflora",-20.486389,-43.511667,"Trembleya laniflora (D.Don) Cogn."
"20042","Microlicia laniflora",-19.1729947,-43.7143985,"Microlicia laniflora (D.Don) Baill."
"20043","Trembleya laniflora",0,0,"Trembleya laniflora (D.Don) Cogn."
"20044","Trembleya laniflora",-20.077778,-43.698056,"Trembleya laniflora (D.Don) Cogn."
"20045","Trembleya laniflora",-18,-44,"Trembleya laniflora (D.Don) Cogn."
"20046","Trembleya laniflora",0,0,"Trembleya laniflora (D.Don) Cogn."
"20047","Trembleya laniflora",-20.093056,-43.983611,"Trembleya laniflora (D.Don) Cogn."
"20048","Trembleya laniflora",-20.287778,-43.508056,"Trembleya laniflora (D.Don) Cogn."
"20049","Trembleya laniflora",-20.287778,-43.508056,"Trembleya laniflora (D.Don) Cogn."
"20050","Microlicia laniflora",-20.506667,-43.641111,"Microlicia laniflora (D.Don) Baill."
"20051","Trembleya laniflora",-19.29472,-43.567226,"Trembleya laniflora (D.Don) Cogn."
"20052","Trembleya laniflora",-20.506666,-43.641117,"Trembleya laniflora (D.Don) Cogn."
"20053","Trembleya laniflora",-20.3025,-43.382778,"Trembleya laniflora (D.Don) Cogn."
"20054","Trembleya laniflora",0,0,"Trembleya laniflora (D.Don) Cogn."
"20055","Trembleya laniflora",0,0,"Trembleya laniflora (D.Don) Cogn."
"20056","Trembleya laniflora",0,0,"Trembleya laniflora (D.Don) Cogn."
"20057","Trembleya laniflora",0,0,"Trembleya laniflora (D.Don) Cogn."
"20058","Trembleya laniflora",-18.249444,-43.600278,"Trembleya laniflora (D.Don) Cogn."
"20059","Trembleya laniflora",-18.25,-43.6,"Trembleya laniflora (D.Don) Cogn."
"20060","Trembleya laniflora",0,0,"Trembleya laniflora (D.Don) Cogn."
"20061","Trembleya laniflora",-20.5,-43.633333,"Trembleya laniflora (D.Don) Cogn."
"20062","Microlicia laniflora",-20.5,-43.633333,"Microlicia laniflora (D.Don) Baill."
"20063","Trembleya laniflora",-20.5,-43.633333,"Trembleya laniflora (D.Don) Cogn."
"20064","Trembleya laniflora",-20.5,-43.633333,"Trembleya laniflora (D.Don) Cogn."
"20065","Trembleya laniflora",0,0,"Trembleya laniflora (D.Don) Cogn."
"20066","Microlicia laniflora",-19.1729947,-43.7143985,"Microlicia laniflora (D.Don) Baill."
"20067","Microlicia laniflora",-19.1729947,-43.7143985,"Microlicia laniflora (D.Don) Baill."
